UAV_method,start_threshold,number_nodes,ground_width,ground_height,network_type,time_limit,number_task
least_power_partition,0.7,100,100,100,homogeneous2,604800,-1
least_power,0.8,100,100,100,homogeneous2,604800,-1
least_power_k,0.8,100,100,100,homogeneous2,604800,-1
least_power_partition,0.8,100,100,100,homogeneous2,604800,-1
least_power,0.3,100,500,500,homogeneous,604800,-1
least_power_k,0.3,100,500,500,homogeneous,604800,-1
least_power_partition,0.3,100,500,500,homogeneous,604800,-1
least_power,0.4,100,500,500,homogeneous,604800,-1
least_power_k,0.4,100,500,500,homogeneous,604800,-1
least_power_partition,0.4,100,500,500,homogeneous,604800,-1
least_power,0.5,100,500,500,homogeneous,604800,-1
least_power_k,0.5,100,500,500,homogeneous,604800,-1
least_power_partition,0.5,100,500,500,homogeneous,604800,-1
least_power,0.6,100,500,500,homogeneous,604800,-1
least_power_k,0.6,100,500,500,homogeneous,604800,-1
least_power_partition,0.6,100,500,500,homogeneous,604800,-1
least_power,0.7,100,500,500,homogeneous,604800,-1
least_power_k,0.7,100,500,500,homogeneous,604800,-1
least_power_partition,0.7,100,500,500,homogeneous,604800,-1
least_power,0.8,100,500,500,homogeneous,604800,-1
least_power_k,0.8,100,500,500,homogeneous,604800,-1
least_power_partition,0.8,100,500,500,homogeneous,604800,-1
least_power,0.3,100,500,500,homogeneous2,604800,-1
least_power_k,0.3,100,500,500,homogeneous2,604800,-1
least_power_partition,0.3,100,500,500,homogeneous2,604800,-1
least_power,0.4,100,500,500,homogeneous2,604800,-1
least_power_k,0.4,100,500,500,homogeneous2,604800,-1
least_power_partition,0.4,100,500,500,homogeneous2,604800,-1
least_power,0.5,100,500,500,homogeneous2,604800,-1
least_power_k,0.5,100,500,500,homogeneous2,604800,-1
least_power_partition,0.5,100,500,500,homogeneous2,604800,-1
least_power,0.6,100,500,500,homogeneous2,604800,-1
least_power_k,0.6,100,500,500,homogeneous2,604800,-1
least_power_partition,0.6,100,500,500,homogeneous2,604800,-1
least_power,0.7,100,500,500,homogeneous2,604800,-1
least_power_k,0.7,100,500,500,homogeneous2,604800,-1
least_power_partition,0.7,100,500,500,homogeneous2,604800,-1
least_power,0.8,100,500,500,homogeneous2,604800,-1
least_power_k,0.8,100,500,500,homogeneous2,604800,-1
least_power_partition,0.8,100,500,500,homogeneous2,604800,-1
least_power,0.3,100,1000,1000,homogeneous,604800,-1
least_power_k,0.3,100,1000,1000,homogeneous,604800,-1
least_power_partition,0.3,100,1000,1000,homogeneous,604800,-1
least_power,0.4,100,1000,1000,homogeneous,604800,-1
least_power_k,0.4,100,1000,1000,homogeneous,604800,-1
least_power_partition,0.4,100,1000,1000,homogeneous,604800,-1
least_power,0.5,100,1000,1000,homogeneous,604800,-1
least_power_k,0.5,100,1000,1000,homogeneous,604800,-1
least_power_partition,0.5,100,1000,1000,homogeneous,604800,-1
least_power,0.6,100,1000,1000,homogeneous,604800,-1
least_power_k,0.6,100,1000,1000,homogeneous,604800,-1
least_power_partition,0.6,100,1000,1000,homogeneous,604800,-1
least_power,0.7,100,1000,1000,homogeneous,604800,-1
least_power_k,0.7,100,1000,1000,homogeneous,604800,-1
least_power_partition,0.7,100,1000,1000,homogeneous,604800,-1
least_power,0.8,100,1000,1000,homogeneous,604800,-1
least_power_k,0.8,100,1000,1000,homogeneous,604800,-1
least_power_partition,0.8,100,1000,1000,homogeneous,604800,-1
least_power,0.3,100,1000,1000,homogeneous2,604800,-1
least_power_k,0.3,100,1000,1000,homogeneous2,604800,-1
least_power_partition,0.3,100,1000,1000,homogeneous2,604800,-1
least_power,0.4,100,1000,1000,homogeneous2,604800,-1
least_power_k,0.4,100,1000,1000,homogeneous2,604800,-1
least_power_partition,0.4,100,1000,1000,homogeneous2,604800,-1
least_power,0.5,100,1000,1000,homogeneous2,604800,-1
least_power_k,0.5,100,1000,1000,homogeneous2,604800,-1
least_power_partition,0.5,100,1000,1000,homogeneous2,604800,-1
least_power,0.6,100,1000,1000,homogeneous2,604800,-1
least_power_k,0.6,100,1000,1000,homogeneous2,604800,-1
least_power_partition,0.6,100,1000,1000,homogeneous2,604800,-1
least_power,0.7,100,1000,1000,homogeneous2,604800,-1
least_power_k,0.7,100,1000,1000,homogeneous2,604800,-1
least_power_partition,0.7,100,1000,1000,homogeneous2,604800,-1
least_power,0.8,100,1000,1000,homogeneous2,604800,-1
least_power_k,0.8,100,1000,1000,homogeneous2,604800,-1
least_power_partition,0.8,100,1000,1000,homogeneous2,604800,-1
